413 GREEN MEADOW DR|LAMBERT & SON PLB/LAMBERT|P110632800|FINAL|A||04/06/2012
1500 CARLTON DR|FIXTURE SPECIALIST INC|P110652800|ROUGH-IN|A||04/10/2012
528 STRATHMORE LN|CENTRAL PLB & HEATING INC|P110657600|FINAL|A||04/09/2012
3963 REX CIR|MCCUTCHEON PLUMBING AND CONTRACTION INC|P110670500|FINAL|A||04/12/2012
409 TORRE PINE CT|SUTTON TIMOTHY G|P110696401|FINAL|A||04/06/2012
409 TORRE PINE CT|SUTTON TIMOTHY G|P110696401|ROUGH-IN|A||04/06/2012
209 NAPOLI CT|STANTON CONSTRUCTION|P110697400|FINAL|A||04/10/2012
2425 LAND OF PROMISE ROAD|REVELL DOUGLAS|P110706500|FINAL|A||04/10/2012
3901 GRAND ISLE DR|HARRELL F D PLUMBING CO|P110712400|FINAL|A||04/09/2012
900 GARDEN TREE RD|CHESAPEAKE CUSTOM PLUMBING|P110720100|WATER|A||04/06/2012
900 GARDEN TREE RD|CHESAPEAKE CUSTOM PLUMBING|P110720100|SEWER|A||04/06/2012
626 FLATROCK LN|HIBBS EVAN C PLMBG|P110721300|WATER|A||04/12/2012
626 FLATROCK LN|HIBBS EVAN C PLMBG|P110721300|SEWER|A||04/12/2012
1422 HAWICK TER|CENTRAL PLB & HEATING INC|P120016900|ROUGH-IN|A||04/11/2012
504 LINTON CIR|CENTRAL PLB & HEATING INC|P120017100|WATER|A||04/13/2012
504 LINTON CIR|CENTRAL PLB & HEATING INC|P120017100|SEWER|A||04/13/2012
506 LINTON CIR|CENTRAL PLB & HEATING INC|P120017200|WATER|A||04/13/2012
506 LINTON CIR|CENTRAL PLB & HEATING INC|P120017200|SEWER|A||04/13/2012
618 FLATROCK LN|HIBBS EVAN C PLMBG|P120021000|WATER|A||04/11/2012
618 FLATROCK LN|HIBBS EVAN C PLMBG|P120021000|SEWER|A||04/11/2012
3109 MILITARY HWY S|ALLEN PLUMBING CO|P120041900|FINAL|A||04/10/2012
611 FLATROCK LN|LAMBERT & SON PLB/LAMBERT|P120048500|FINAL|A||04/09/2012
2135 BRENNHAVEN TRL|ALLEN PLUMBING CO|P120058400|WATER|A||04/06/2012
2135 BRENNHAVEN TRL|ALLEN PLUMBING CO|P120058400|SEWER|A||04/06/2012
1904 BLUESTEM CT|ALLEN PLUMBING CO|P120058600|WATER|A||04/10/2012
1904 BLUESTEM CT|ALLEN PLUMBING CO|P120058600|SEWER|A||04/10/2012
1904 BLUESTEM CT|ALLEN PLUMBING CO|P120058600|WATER|R||04/06/2012
1904 BLUESTEM CT|ALLEN PLUMBING CO|P120058600|SEWER|R||04/06/2012
3303 DODD DR|RBH PLUMBING AND HEATING CO INC|P120068300|ROUGH-IN|A||04/06/2012
1612 CULLEN AVENUE|LAMBERT & SON PLB/LAMBERT|P120070300|WATER|A||04/10/2012
1612 CULLEN AVENUE|LAMBERT & SON PLB/LAMBERT|P120070300|SEWER|A||04/10/2012
1611 CULLEN AVENUE|LAMBERT & SON PLB/LAMBERT|P120070400|WATER|A||04/10/2012
1611 CULLEN AVENUE|LAMBERT & SON PLB/LAMBERT|P120070400|SEWER|A||04/10/2012
1606 CULLEN AVENUE|LAMBERT & SON PLB/LAMBERT|P120070600|WATER|A||04/10/2012
1606 CULLEN AVENUE|LAMBERT & SON PLB/LAMBERT|P120070600|SEWER|A||04/10/2012
1606 CULLEN AVENUE|LAMBERT & SON PLB/LAMBERT|P120070600|WATER|R||04/09/2012
1606 CULLEN AVENUE|LAMBERT & SON PLB/LAMBERT|P120070600|SEWER|R||04/09/2012
702 AMICK ROAD|CABAN SAMUEL|P120073300|ROUGH-IN|R||04/12/2012
404 FOXCROFT CT|CHESAPEAKE CUSTOM PLUMBING|P120074000|ROUGH-IN|A||04/10/2012
621 FLATROCK LN|HIBBS EVAN C PLMBG|P120076900|ROUGH-IN|A||04/12/2012
2415 BAINBRIDGE BLVD|DUNCAN PLUMBING|P120083101|SLAB|A||04/09/2012
702 WASHINGTON DRIVE|CENTRAL PLB & HEATING INC|P120084900|ROUGH-IN|A||04/09/2012
1109 ORVILLE AVENUE|STANTON CONSTRUCTION|P120085800|WATER|A||04/12/2012
1109 ORVILLE AVENUE|STANTON CONSTRUCTION|P120085800|SEWER|A||04/12/2012
916 BRICE CT|B & P CUSTOM PLUMBING & HEATING CORP|P120086200|FINAL|A||04/06/2012
1431 WINGFIELD AVENUE|PREMIER PLUMBING LLC|P120087300|FINAL|A||04/13/2012
1431 WINGFIELD AVENUE|PREMIER PLUMBING LLC|P120087300|FINAL|R||04/11/2012
4260 WHITE CAP CRST|CENTRAL PLB & HEATING INC|P120104000|SLAB|A||04/13/2012
4258 WHITE CAP CRST|CENTRAL PLB & HEATING INC|P120104300|SLAB|A||04/13/2012
3312 DODD DR|LEX STEPHEN ANTHONY|P120105500|ROUGH-IN|A||04/12/2012
120 SINCLAIR LN|CENTRAL PLB & HEATING INC|P120115400|ROUGH-IN|R||04/12/2012
3452 MAORI DRIVE|HOME BUILDERS I INC|P120126600|ROUGH-IN|A||04/11/2012
527 DUNNING LN|CENTRAL PLB & HEATING INC|P120130000|SLAB|A||04/12/2012
529 DUNNING LN|CENTRAL PLB & HEATING INC|P120130100|SLAB|A||04/13/2012
1412 GREENBRIER PARKWAY|BENFORD C R INC|P120138600|FINAL|A||04/09/2012
3509 DOUGLAS ROAD|RBH PLUMBING AND HEATING CO INC|P120138800|SLAB|A||04/10/2012
2007 MILITARY HWY S|PRODUCTION PLUMBING|P120157800|SLAB|R||04/06/2012
2007 MILITARY HWY S|PRODUCTION PLUMBING|P120157800|FINAL|A||04/12/2012
2007 MILITARY HWY S|PRODUCTION PLUMBING|P120157800|ROUGH-IN|A||04/09/2012
2007 MILITARY HWY S|PRODUCTION PLUMBING|P120157800|SLAB|A||04/09/2012
1533 VOLVO PARKWAY|BYLER PLUMBING & HEATING INC|P120161200|ROUGH-IN|A||04/09/2012
3301 DODD DR|CHESAPEAKE CUSTOM PLUMBING|P120167300|ROUGH-IN|A||04/12/2012
912 CANAL DRIVE|MI CASITA TIENDA LATINA|P120170100|FINAL|A||04/06/2012
912 CANAL DRIVE|MI CASITA TIENDA LATINA|P120170100|ROUGH-IN|A||04/06/2012
908 BRICE CT|B & P CUSTOM PLUMBING & HEATING CORP|P120174400|ROUGH-IN|A||04/06/2012
908 BRICE CT|B & P CUSTOM PLUMBING & HEATING CORP|P120174400|WATER|A||04/06/2012
908 BRICE CT|B & P CUSTOM PLUMBING & HEATING CORP|P120174400|SEWER|A||04/06/2012
3741 HARDWICK TERRACE|ANDREWS DAVID NEIL|P120175000|SLAB|A||04/06/2012
3741 HARDWICK TERRACE|ANDREWS DAVID NEIL|P120175000|WATER|A||04/12/2012
3741 HARDWICK TERRACE|ANDREWS DAVID NEIL|P120175000|WATER|R||04/10/2012
801 BRINN QUAY|CHESAPEAKE CUSTOM PLUMBING|P120178400|SLAB|A||04/11/2012
2121 BROADMOOR AVE|GILBAR TIMOTHY A|P120183700|ROUGH-IN|A||04/13/2012
2121 BROADMOOR AVE|GILBAR TIMOTHY A|P120183700|WATER|A||04/13/2012
2121 BROADMOOR AVE|GILBAR TIMOTHY A|P120183700|SEWER|A||04/13/2012
3920 AIRLINE BLVD|DUNCAN PLUMBING|P120194500|SLAB|A||04/12/2012
3920 AIRLINE BLVD|DUNCAN PLUMBING|P120194500|SLAB|R|NOT READY-CONT. MADE CHANGES|04/11/2012
704 POST AVENUE|RBH PLUMBING AND HEATING CO INC|P120198300|SLAB|A||04/09/2012
700 POST AVENUE|RBH PLUMBING AND HEATING CO INC|P120198401|SLAB|A||04/09/2012
3010 SCOTIA DRIVE|WRIGHT-WAY PLUMBING LLC|P120207100|FINAL|A||04/09/2012
3010 SCOTIA DRIVE|WRIGHT-WAY PLUMBING LLC|P120207100|SEWER|A||04/09/2012
4220 INDIAN RIVER ROAD|ROTO ROOTER SERVICE CO|P120209900|FINAL|A||04/09/2012
4220 INDIAN RIVER ROAD|ROTO ROOTER SERVICE CO|P120209900|SEWER|A||04/09/2012
1033 GREENBRIER PARKWAY|DISCOUNT PLUMBING  INC|P120217000|FINAL|A||04/11/2012
1033 GREENBRIER PARKWAY|DISCOUNT PLUMBING  INC|P120217000|ROUGH-IN|A||04/11/2012
1098 FONTANA AVENUE|PLANET PLUMBING LLC|P120220400|SLAB|A||04/11/2012
1098 FONTANA AVENUE|PLANET PLUMBING LLC|P120220400|WATER|A||04/13/2012
1098 FONTANA AVENUE|PLANET PLUMBING LLC|P120220400|SEWER|A||04/13/2012
1098 FONTANA AVENUE|PLANET PLUMBING LLC|P120220400|ROUGH-IN|R|PARTIAL|04/13/2012
1098 FONTANA AVENUE|PLANET PLUMBING LLC|P120220400|SLAB|R||04/10/2012
3308 INDIGO ROAD|SMITH & KEENE ELECTRICAL SERVICE|P120222200|FINAL|R||04/12/2012
3308 INDIGO ROAD|SMITH & KEENE ELECTRICAL SERVICE|P120222200|ROUGH-IN|R||04/12/2012
812 CONTRELL COURT|HUDSON JIMMIE E & CATHY R|P120222900|ROUGH-IN|A||04/13/2012
